id,set_id,equip_slot_id,desc,weight,price,can_alter,image_url
3900,130,2,"Golden armor of the heavy cavalry Tree Sentinels who serve the Erdtree.

Adorned with a cape featuring the mark of the sacred tree.

Imposingly sturdy and nigh unbreakable, the grace of old yet lingers.",18.9,200,1,https://eldenring.fanapis.com/images/armors/17f699a3a77l0i0o35anr2ntuenlpi.png
3901,130,2,"Golden armor of the heavy cavalry Tree Sentinels who serve the Erdtree.

Imposingly sturdy and nigh unbreakable, the grace of old yet lingers.",18.1,200,1,https://eldenring.fanapis.com/images/armors/17f6993ab06l0i0o3uqmctbvuty9u.png
3902,130,3,"Golden gauntlets of the heavy cavalry Tree Sentinels who serve the Erdtree.

Imposingly sturdy and nigh unbreakable, the grace of old yet lingers.",6.3,200,0,https://eldenring.fanapis.com/images/armors/17f696aafc4l0i0oirnrri0ir86n0g.png
3903,130,4,"Golden greaves of the heavy cavalry Tree Sentinels who serve the Erdtree.

Imposingly sturdy and nigh unbreakable, the grace of old yet lingers.",11.7,200,0,https://eldenring.fanapis.com/images/armors/17f6983e0c4l0i0pr8jcvho8sjpyrv.png
3904,130,1,"Golden helm of the heavy cavalry Tree Sentinels who serve the Erdtree.

Very few are permitted to wear a golden wood crest of such size as seen on this helm.",8.1,200,0,https://eldenring.fanapis.com/images/armors/17f6984cb7el0i0pdetbew8j94o0ra.png
3905,30,2,"Blue surcoat draped over chainmail.

The tree insignia emblazoned on the front depicts the Erdtree, and is a design beloved throughout the Lands Between.",9.2,200,0,https://eldenring.fanapis.com/images/armors/17f69398ebcl0i0o4jsqk0wa9fjtn.png
3906,65,2,"Armor worn by soldiers loyal to Godrick the Grafted.

The surcoat depicts the distant Erdtree and the beast regent, an emblem of the golden lineage.
Both are symbols of glory now past.",10.6,100,0,https://eldenring.fanapis.com/images/armors/17f69717672l0i0o4r89nf02o5si0o.png
3907,131,2,"Armor depicting entwined twins of gold and silver.

The two known as D are inseparable twins.
They are of two bodies and two minds, but one single soul. Not once do they stand together; not one word do they speak to one another.

Perhaps this armor longs to find its way to the other D.",13.7,1000,1,https://eldenring.fanapis.com/images/armors/17f69b2bcaal0i0o4bk6dl7fug97ng.png
3908,131,2,"Armor depicting entwined twins of gold and silver.

The two known as D are inseparable twins.
They are of two bodies and two minds, but one single soul. Not once do they stand together; not one word do they speak to one another.

Perhaps this armor longs to find its way to the other D.",12.8,1000,1,https://eldenring.fanapis.com/images/armors/17f6972ac01l0i0o44tshfdh1pnb8.png
3909,131,3,"Gauntlets depicting entwined twins of gold and silver.

The two known as D are inseparable twins.
They are of two bodies and two minds, but one single soul. Not once do they stand together; not one word do they speak to one another.

Perhaps this armor longs to find its way to the other D.",3.9,100,0,https://eldenring.fanapis.com/images/armors/17f69beb172l0i0oiwxuzup65qtki.png
3910,131,4,"Greaves depicting entwined twins of gold and silver.

The two known as D are inseparable twins.
They are of two bodies and two minds, but one single soul. Not once do they stand together; not one word do they speak to one another.

Perhaps this armor longs to find its way to the other D.",7.3,100,0,https://eldenring.fanapis.com/images/armors/17f69359c78l0i0pr7xhn2h4bop5rd.png
3911,131,1,"Helm depicting entwined twins of gold and silver.

The two known as D are inseparable twins.
They are of two bodies and two minds, but one single soul. Not once do they stand together; not one word do they speak to one another.

Perhaps this armor longs to find its way to the other D.",5.1,500,0,https://eldenring.fanapis.com/images/armors/17f698af2f9l0i0pdfbvbx82n0r47l.png
3912,85,1,"One of the glintstone crowns bestowed upon Raya Lucaria scholars whose pursuits were deemed worthy.

Greatly increases intelligence to the detriment of HP and stamina.

Scholars of the Twinsage Conspectus were the elites of the academy, permitted to study and excel in sorceries of all kinds.",5.1,100,0,https://eldenring.fanapis.com/images/armors/17f693df84bl0i0pddogyqqykhoixl.png
3913,20,2,"Embroidered, bright green robe worn by noble children.
Donning such a robe is traditionally the child's first show of burgeoning independence.",4.1,500,0,https://eldenring.fanapis.com/images/armors/17f698ca6e3l0i0o4k9zjwfnu6bkgs.png
3914,132,2,"Chest piece of a knight banished from their motherland.
Dirty and battered after enduring a lengthy vagabond journey.

The crest emblazoned on the front is worn and dingy, no longer able to evoke sentiment.

Metal armor is heavy, but also sturdy, offering significant damage negation.",10.6,500,1,https://eldenring.fanapis.com/images/armors/17f697e174dl0i0o48c1nkk005ndtlj.png
3915,132,2,"Chest piece of a knight banished from their motherland.
Dirty and battered after enduring a lengthy vagabond journey.

The crest emblazoned on the front is worn and dingy, no longer able to evoke sentiment.

Metal armor is heavy, but also sturdy, offering significant damage negation.",9.6,2000,1,https://eldenring.fanapis.com/images/armors/17f698f800dl0i0o46usza3kek0mlc.png
3916,132,3,"Gauntlets of a knight banished from their motherland.
Dirty and battered after enduring a lengthy vagabond journey.

Metal armor is heavy, but also sturdy, offering significant damage negation.",3.5,2000,0,https://eldenring.fanapis.com/images/armors/17f69ac481fl0i0oixc66oi6ytj1ek.png
3917,132,4,"Greaves of a knight banished from their motherland.
Dirty and battered after enduring a lengthy vagabond journey.

Metal armor is heavy, but also sturdy, offering significant damage negation.",5.7,200,0,https://eldenring.fanapis.com/images/armors/17f69605a57l0i0prb6fehlfp6ir4g.png
3918,132,1,"Helm of a knight banished from their motherland.
Dirty and battered after enduring a lengthy vagabond journey.

The visor is broken and can no longer be lowered.

Metal armor is heavy, but also sturdy, offering significant damage negation.",4.0,500,0,https://eldenring.fanapis.com/images/armors/17f698fd2a7l0i0pdfklx6dladeexc.png
3919,133,2,"Old armor that has seen many battles.
Worn by Niall, the veteran general of Sol.

Niall was a lone survivor who commanded spirits to defend his long-passed master.

This aging general could not die, nor did he have anywhere to fade away.",18.9,100,1,https://eldenring.fanapis.com/images/armors/17f6968c171l0i0o4ajjybq3d8j288.png
3920,133,2,"Old armor that has seen many battles.
Worn by Niall, the veteran general of Sol.

Niall was a lone survivor who commanded spirits to defend his long-passed master.

This aging general could not die, nor did he have anywhere to fade away.",17.2,100,1,https://eldenring.fanapis.com/images/armors/17f699fb877l0i0o4gys04cxbs86i.png
3921,133,3,"Old gauntlets that have seen many battles.
Worn by Niall, the veteran general of Sol.

Niall was a lone survivor who commanded spirits to defend his long-passed master.

This aging general could not die, nor did he have anywhere to fade away.",6.3,500,0,
3922,133,4,"Old greaves that have seen many battles.
Worn by Niall, the veteran general of Sol.

Niall was a lone survivor who commanded spirits to defend his long-passed master.

This aging general could not die, nor did he have anywhere to fade away.",11.7,500,0,
3923,133,1,"An old helm that has seen many battles.
Worn by Niall, the veteran general of Sol.

Niall was a lone survivor who commanded spirits to defend his long-passed master.

This aging general could not die, nor did he have anywhere to fade away.",8.1,100,0,
3924,134,2,"Armor worn by lean, mean, and filthy militiamen.

Freshly-singed battlegrounds effusing with the stench of the dead. Forbidden lands that will be excised from the memory of history. This is where the vulgar militia serve, as untiring, unsung watchkeepers.",7.7,500,0,
3925,134,3,"Gauntlets worn by lean, mean, and filthy militiamen.

Freshly-singed battlegrounds effusing with the stench of the dead. Forbidden lands that will be excised from the memory of history. This is where the vulgar militia serve, as untiring, unsung watchkeepers.",2.1,500,0,
3926,134,4,"Greaves worn by lean, mean, and filthy militiamen.

Freshly-singed battlegrounds effusing with the stench of the dead. Forbidden lands that will be excised from the memory of history. This is where the vulgar militia serve, as untiring, unsung watchkeepers.",5.1,500,0,
3927,134,1,"Helm worn by lean, mean, and filthy militiamen.

The upward extension serves to create an appearance of larger size, however slightly.",3.6,500,0,https://eldenring.fanapis.com/images/armors/17f696f1e7bl0i0pdc7gwd4aptvdb.png
3928,135,3,"Bloodstained white gloves of the war surgeons who were effectively mercy killers.

Of the surgeons that were abducted by the Lord of Blood, none were able to tame the accursed blood.
None but Varré, that is; though he was an exception.",2.3,200,0,https://eldenring.fanapis.com/images/armors/17f6931bed0l0i0ol1tlx0aiheggu.png
3929,135,2,"Bloodstained white gown of the war surgeons who were effectively mercy killers.

Of the surgeons that were abducted by the Lord of Blood, none were able to tame the accursed blood.
None but Varré, that is; though he was an exception.",6.9,100,1,https://eldenring.fanapis.com/images/armors/17f6963ee22l0i0o5lqhnt3sl29aif.png
3930,135,2,"Bloodstained white gown of the war surgeons who were effectively mercy killers.

Of the surgeons that were abducted by the Lord of Blood, none were able to tame the accursed blood.
None but Varré, that is; though he was an exception.",6.1,200,1,https://eldenring.fanapis.com/images/armors/17f699ae26al0i0o5qexxzvp3cwnw.png
3931,135,4,"Bloodstained trousers of the war surgeons who were effectively mercy killers.

Of the surgeons that were abducted by the Lord of Blood, none were able to tame the accursed blood.
None but Varré, that is; though he was an exception.",4.2,200,0,https://eldenring.fanapis.com/images/armors/17f6999dba9l0i0pr9eapst72vk1pi.png
3932,22,3,"Gauntlets of a nomadic warrior.
Crafted from sturdy leather.",2.6,200,0,https://eldenring.fanapis.com/images/armors/17f697896bel0i0okxiwm6mnh3zz6j.png
3933,22,4,"Greaves of a nomadic warrior.
Crafted from sturdy leather.",4.8,200,0,https://eldenring.fanapis.com/images/armors/17f69b331cdl0i0prazfpca0hkqnwd.png
3934,135,1,"Bloodstained, faintly grinning white mask.
Worn by war surgeons who were effectively mercy killers.

The Lord of Blood's curse enlivens the wearer when bloodletting occurs. Slightly raises attack power when there is blood loss nearby.",3.2,200,0,https://eldenring.fanapis.com/images/armors/17f695fbe3cl0i0pdeuqbgchkcazkl.png
3935,87,2,"Armor of the White Reeds, fashioned from banded iron plates.
Worn by the Inaba, head disciples of the great swordsman Okina.

The Inaba traveled in pursuit of not only the master who abandoned them, but also proper deaths, won honorably through hard-fought combat.
To be a White Reed is to seek death; fitting for the Inaba, who desired nothing more than to die by the sword.",8.3,100,0,https://eldenring.fanapis.com/images/armors/17f69af6e5bl0i0o5hhktksp2jmt5.png
3936,87,3,"Gauntlets of the White Reeds, fashioned from banded iron plates.
Worn by the Inaba, head disciples of the great swordsman Okina.

The Inaba traveled in pursuit of not only the master who abandoned them, but also proper deaths, won honorably through hard-fought combat.
To be a White Reed is to seek death; fitting for the Inaba, who desired nothing more than to die by the sword.",2.8,100,0,https://eldenring.fanapis.com/images/armors/17f692edc25l0i0ol5e2s17vq7v4wq.png
3937,87,4,"Greaves of the White Reeds, fashioned from banded iron plates.
Worn by the Inaba, head disciples of the great swordsman Okina.

The Inaba traveled in pursuit of not only the master who abandoned them, but also proper deaths, won honorably through hard-fought combat.
To be a White Reed is to seek death; fitting for the Inaba, who desired nothing more than to die by the sword.",5.1,100,0,https://eldenring.fanapis.com/images/armors/17f69593610l0i0prq4f20zg6h5g1w.png
3938,85,1,"One of the glintstone crowns bestowed upon Raya Lucaria scholars whose pursuits were deemed worthy.

Increases intelligence and arcane to the detriment of stamina.

This gentle-looking crown was granted to a scholar who excelled in her studies, which also merited the title of ""witch.""",5.1,100,0,https://eldenring.fanapis.com/images/armors/17f695a182dl0i0pdc9aqxyoh0h4bl.png
3939,136,2,"Armor worn by knights of Zamor, hailed as heroes in the War against the Giants.

These long-lived warriors, clad in biting, freezing winds, are said to have been the mortal enemies of the Fire Giants since time immemorial.",8.8,100,0,https://eldenring.fanapis.com/images/armors/17f697fc762l0i0o5zexo0qk2z7ts9.png
3940,136,3,"Bracelets worn by knights of Zamor, hailed as heroes in the War against the Giants.

These long-lived warriors, clad in biting, freezing winds, are said to have been the mortal enemies of the Fire Giants since time immemorial.",2.8,1000,0,https://eldenring.fanapis.com/images/armors/17f69a8afbbl0i0ol3s36b3idrf5x5.png
3941,136,4,"Legwraps worn by knights of Zamor, hailed as heroes in the War against the Giants.

These long-lived warriors, clad in biting, freezing winds, are said to have been the mortal enemies of the Fire Giants since time immemorial.",5.1,1000,0,https://eldenring.fanapis.com/images/armors/17f695e6e41l0i0prslappmip8fo8i.png
3942,136,1,"Mask worn by knights of Zamor, hailed as heroes in the War against the Giants.

These long-lived warriors, clad in biting, freezing winds, are said to have been the mortal enemies of the Fire Giants since time immemorial.",3.8,100,0,https://eldenring.fanapis.com/images/armors/17f69466705l0i0pdkl9qzvc1ca9lv.png
